,sale_day,customer_score,losses_day,Organization,Responsibility,Conduct,Resource_management,Conflict_management,Contribution,Outcome
966,3827,3,-9,1,1,1,1,1,1,0
967,2721,4,-13,1,1,0,1,1,0,0
968,3522,3,-7,1,1,0,1,1,0,0
969,3629,4,-2,1,1,1,1,1,1,0
970,4253,5,-8,1,1,1,1,1,1,0
971,4078,3,-4,1,1,0,1,1,0,0
972,4640,4,-13,1,1,1,1,1,0,0
973,3664,4,-1,1,1,1,1,1,0,0
974,4979,3,-6,1,1,1,1,1,0,0
975,1411,3,-1,1,1,1,1,1,0,1
976,2249,4,-1,1,1,1,1,1,1,0
977,4575,3,0,1,1,0,1,1,0,0
978,2120,4,-2,1,1,1,1,1,1,1
979,679,3,-15,1,1,1,1,1,1,1
980,1344,5,-11,1,1,0,1,1,1,1
981,62,4,-1,1,1,1,1,1,0,1
982,1232,5,-11,1,1,1,1,1,1,1
983,2196,4,-7,1,1,1,1,1,1,0
984,4889,3,-13,1,1,0,1,1,0,0
985,2012,4,-8,1,1,1,1,1,0,1
986,587,5,-14,1,1,1,1,1,1,1
987,4742,5,-7,1,1,1,1,1,1,0
988,4898,5,-5,1,1,0,1,1,0,0
989,2496,3,-10,1,1,0,1,1,1,0
990,878,4,-7,1,1,0,1,1,0,1
991,3895,4,-12,1,1,1,1,1,1,0
992,4729,3,-8,1,1,1,1,1,1,0
993,1859,4,-4,1,1,1,1,1,0,1
994,3168,4,-1,1,1,1,1,1,0,0
995,4211,5,-3,1,1,1,1,1,0,0
996,2259,4,-6,1,1,1,1,1,1,0
997,3233,4,-8,1,1,0,1,1,1,0
998,4232,4,-14,1,1,0,1,1,0,0
999,2272,5,-8,1,1,0,1,1,0,0
0,4992,1,-947,0,0,0,0,0,0,0
1,2612,2,-462,0,0,1,0,0,0,0
2,1689,0,-798,0,0,1,0,0,0,1
3,196,2,-287,0,1,1,0,0,0,1
4,2802,2,-916,0,1,1,0,0,0,0
5,3814,1,-187,0,1,0,0,0,0,0
6,3777,1,-840,0,1,1,0,0,0,0
7,169,2,-274,0,1,0,0,0,0,1
8,4104,0,-70,0,1,0,0,0,0,0
9,4004,2,-937,0,0,0,0,0,0,0
10,1132,0,-637,0,1,0,0,0,0,1
11,3678,0,-414,0,0,1,0,0,0,0
12,4218,1,-1110,0,1,1,0,0,0,0
13,3842,2,-1378,0,0,0,0,0,0,0
14,3903,0,-7,0,1,0,0,0,0,0
15,1593,1,-947,0,0,1,0,0,0,1
16,3322,1,-896,0,0,0,0,0,0,0
17,4097,1,-57,0,1,0,0,0,0,0
18,2513,0,-1477,0,0,1,0,0,0,0
19,4360,2,-1026,0,0,0,0,0,0,0
20,1024,1,-206,0,1,1,0,0,0,1
21,4100,0,-330,0,0,0,0,0,0,0
22,4125,2,-1059,0,0,1,0,0,0,0
23,1774,1,-606,0,0,0,0,0,0,1
24,1586,2,-650,0,1,0,0,0,0,1
25,2319,2,-609,0,0,1,0,0,0,0
26,3175,2,-769,0,1,0,0,0,0,0
27,4971,1,-903,0,0,1,0,0,0,0
28,4474,1,-536,0,1,1,0,0,0,0
29,3240,0,-671,0,0,1,0,0,0,0
30,4860,1,-1378,0,0,0,0,0,0,0
31,3171,1,-1059,0,0,0,0,0,0,0
32,4285,1,-1483,0,0,0,0,0,0,0
33,2878,2,-51,0,1,0,0,0,0,0
34,4397,1,-894,0,1,0,0,0,0,0
35,1850,2,-1202,0,1,0,0,0,0,1
36,2324,1,-1064,0,0,0,0,0,0,0
37,460,2,-26,0,1,0,0,0,0,1
38,1227,1,-1076,0,1,0,0,0,0,1
39,4201,0,-1327,0,1,1,0,0,0,0
40,3918,1,-426,0,0,0,0,0,0,0
41,4648,0,-828,0,0,1,0,0,0,0
42,2044,0,-1036,0,1,0,0,0,0,1
43,636,0,-1007,0,1,1,0,0,0,1
44,4802,0,-609,0,1,0,0,0,0,0
45,989,0,-1228,0,1,0,0,0,0,1
46,379,2,-30,0,0,1,0,0,0,1
47,4148,1,-362,0,0,1,0,0,0,0
48,748,2,-1424,0,0,0,0,0,0,1
49,3429,0,-1500,0,1,0,0,0,0,0
50,2482,0,-883,0,0,0,0,0,0,0
51,3627,2,-463,0,1,1,0,0,0,0
52,1569,0,-1046,0,1,1,0,0,0,1
53,4656,1,-390,0,0,0,0,0,0,0
54,81,1,-883,0,0,0,0,0,0,1
55,4961,2,-117,0,1,0,0,0,0,0
56,3668,0,-574,0,0,0,0,0,0,0
57,3971,0,-1210,0,1,0,0,0,0,0
58,2845,1,-456,0,0,0,0,0,0,0
59,4345,0,-36,0,1,1,0,0,0,0
60,4043,1,-2,0,0,0,0,0,0,0
61,2428,0,-719,0,1,1,0,0,0,0
62,4691,1,-399,0,1,0,0,0,0,0
63,1751,1,-732,0,0,1,0,0,0,1
64,715,2,-862,0,0,1,0,0,0,1
65,356,2,-1351,0,0,1,0,0,0,1
66,3934,2,-790,0,1,1,0,0,0,0
67,2703,0,-294,0,0,1,0,0,0,0
68,3480,1,-329,0,1,1,0,0,0,0
69,1275,0,-473,0,0,0,0,0,0,1
70,1881,2,-983,0,0,0,0,0,0,1
71,4010,0,-760,0,0,1,0,0,0,0
72,4954,0,-1107,0,1,0,0,0,0,0
73,4353,2,-407,0,1,1,0,0,0,0
74,1080,0,-606,0,0,1,0,0,0,1
75,3852,1,-1398,0,0,0,0,0,0,0
76,4278,0,-88,0,1,1,0,0,0,0
77,4121,0,-734,0,1,0,0,0,0,0
78,1837,2,-369,0,0,1,0,0,0,1
79,3418,1,-1087,0,1,1,0,0,0,0
80,475,2,-961,0,1,0,0,0,0,1
81,4338,0,-1055,0,1,0,0,0,0,0
82,4551,2,-1261,0,0,1,0,0,0,0
83,4382,2,-915,0,0,0,0,0,0,0
84,2551,2,-1145,0,1,0,0,0,0,0
85,2685,0,-389,0,0,0,0,0,0,0
86,2647,1,-608,0,0,0,0,0,0,0
87,2089,1,-376,0,0,0,0,0,0,1
88,4704,0,-595,0,1,0,0,0,0,0
89,1840,0,-1091,0,0,1,0,0,0,1
90,119,1,-357,0,0,1,0,0,0,1
91,313,0,-835,0,0,1,0,0,0,1
92,2056,0,-243,0,1,0,0,0,0,1
93,4743,0,-593,0,1,0,0,0,0,0
94,2081,1,-1370,0,0,0,0,0,0,1
95,4368,2,-1243,0,0,0,0,0,0,0
96,3655,0,-1124,0,1,1,0,0,0,0
97,1421,0,-733,0,0,1,0,0,0,1
98,952,0,-1214,0,1,0,0,0,0,1
99,769,2,-1188,0,0,1,0,0,0,1
100,1169,2,-303,0,1,0,0,0,0,1
101,1131,1,-964,0,1,0,0,0,0,1
102,3310,2,-79,0,0,1,0,0,0,0
103,581,1,-40,0,0,1,0,0,0,1
104,2822,0,-102,0,1,0,0,0,0,0
105,20,1,-28,0,1,0,0,0,0,1
106,4819,1,-1450,0,1,0,0,0,0,0
107,3239,0,-27,0,0,0,0,0,0,0
108,3263,2,-329,0,0,0,0,0,0,0
109,4397,0,-573,0,0,1,0,0,0,0
110,4058,2,-355,0,1,0,0,0,0,0
111,912,0,-614,0,1,1,0,0,0,1
112,409,1,-1058,0,0,0,0,0,0,1
113,727,2,-451,0,1,1,0,0,0,1
114,4686,2,-397,0,1,0,0,0,0,0
115,1168,2,-1380,0,0,0,0,0,0,1
116,914,1,-637,0,0,1,0,0,0,1
117,2449,0,-713,0,1,0,0,0,0,0
118,1191,0,-1494,0,0,1,0,0,0,1
119,4900,0,-1161,0,1,1,0,0,0,0
120,1589,0,-1492,0,0,1,0,0,0,1
121,4260,2,-1209,0,0,0,0,0,0,0
122,4626,2,-168,0,0,0,0,0,0,0
123,4590,2,-453,0,0,1,0,0,0,0
124,1629,2,-747,0,1,0,0,0,0,1
125,4644,1,-972,0,0,1,0,0,0,0
126,2589,1,-467,0,0,1,0,0,0,0
127,3312,2,-211,0,1,1,0,0,0,0
128,3396,2,-1379,0,0,0,0,0,0,0
129,3987,2,-1359,0,0,0,0,0,0,0
130,939,2,-979,0,1,0,0,0,0,1
131,4856,2,-1038,0,1,0,0,0,0,0
132,4379,0,-442,0,1,1,0,0,0,0
133,3788,2,-741,0,0,0,0,0,0,0
134,3018,2,-244,0,0,1,0,0,0,0
135,801,2,-199,0,1,1,0,0,0,1
136,1888,2,-1239,0,1,0,0,0,0,1
137,2966,2,-948,0,1,0,0,0,0,0
138,554,1,-701,0,1,1,0,0,0,1
139,810,2,-499,0,0,1,0,0,0,1
140,3039,2,-1384,0,1,1,0,0,0,0
141,4397,2,-848,0,1,0,0,0,0,0
142,542,0,-397,0,1,1,0,0,0,1
143,1891,2,-553,0,0,1,0,0,0,1
144,1098,2,-1215,0,0,1,0,0,0,1
145,4437,1,-1287,0,1,0,0,0,0,0
146,4936,1,-775,0,0,0,0,0,0,0
147,2796,2,-1098,0,1,1,0,0,0,0
148,1154,1,-495,0,0,0,0,0,0,1
149,3555,1,-1039,0,0,0,0,0,0,0
150,485,0,-673,0,1,1,0,0,0,1
151,3932,0,-1079,0,1,0,0,0,0,0
152,1102,1,-880,0,1,1,0,0,0,1
153,672,1,-23,0,1,0,0,0,0,1
154,3420,0,-1483,0,0,1,0,0,0,0
155,3258,1,-828,0,1,1,0,0,0,0
156,3758,0,-12,0,1,0,0,0,0,0
157,541,2,-624,0,1,0,0,0,0,1
158,244,0,-1476,0,1,0,0,0,0,1
159,1776,1,-1374,0,1,1,0,0,0,1
160,465,1,-1476,0,1,0,0,0,0,1
161,2761,0,-1204,0,0,0,0,0,0,0
162,674,1,-1108,0,0,0,0,0,0,1
163,2594,2,-134,0,1,1,0,0,0,0
164,3580,0,-57,0,0,1,0,0,0,0
165,3242,2,-1477,0,1,0,0,0,0,0
166,596,2,-473,0,1,0,0,0,0,1
167,1344,2,-529,0,0,0,0,0,0,1
168,4322,0,-795,0,1,1,0,0,0,0
169,9,2,-639,0,0,0,0,0,0,1
170,574,2,-793,0,1,1,0,0,0,1
171,1307,2,-1357,0,1,0,0,0,0,1
172,3391,0,-496,0,0,0,0,0,0,0
173,4005,0,-231,0,1,1,0,0,0,0
174,2812,1,-172,0,1,1,0,0,0,0
175,3485,0,-277,0,1,1,0,0,0,0
176,2772,1,-1138,0,0,1,0,0,0,0
177,2845,0,-1030,0,1,0,0,0,0,0
178,1947,0,-888,0,0,0,0,0,0,1
179,136,2,-1351,0,0,0,0,0,0,1
180,3310,0,-664,0,1,0,0,0,0,0
181,3568,1,-500,0,1,0,0,0,0,0
182,3848,2,-566,0,1,0,0,0,0,0
183,4597,2,-886,0,0,1,0,0,0,0
184,3960,0,-1090,0,0,0,0,0,0,0
185,1010,1,-1213,0,1,0,0,0,0,1
186,814,1,-884,0,1,1,0,0,0,1
187,4974,0,-55,0,1,0,0,0,0,0
188,2415,1,-290,0,1,1,0,0,0,0
189,4746,0,-1258,0,1,1,0,0,0,0
190,3325,0,-833,0,1,0,0,0,0,0
191,4892,0,-1271,0,1,1,0,0,0,0
192,907,1,-1497,0,0,0,0,0,0,1
193,1838,1,-1474,0,0,1,0,0,0,1
194,3663,0,-1469,0,0,1,0,0,0,0
195,2125,0,-1181,0,1,1,0,0,0,0
196,2162,2,-1031,0,1,1,0,0,0,0
197,4865,1,-1382,0,0,0,0,0,0,0
198,3240,2,-655,0,1,1,0,0,0,0
199,1004,2,-489,0,0,0,0,0,0,1
200,1290,1,-222,0,0,1,0,0,0,1
201,2213,0,-227,0,0,1,0,0,0,0
202,3963,1,-745,0,0,0,0,0,0,0
203,4457,0,-854,0,1,1,0,0,0,0
204,3385,1,-754,0,1,0,0,0,0,0
205,2222,0,-259,0,0,0,0,0,0,0
206,1923,1,-1256,0,1,0,0,0,0,1
207,2000,0,-684,0,1,0,0,0,0,1
208,4494,2,-1010,0,0,1,0,0,0,0
209,887,2,-517,0,0,1,0,0,0,1
210,2866,2,-1184,0,0,1,0,0,0,0
211,4417,2,-1382,0,0,1,0,0,0,0
212,4608,0,-58,0,0,0,0,0,0,0
213,4788,0,-317,0,0,0,0,0,0,0
214,3316,1,-949,0,1,0,0,0,0,0
215,3930,2,-61,0,1,1,0,0,0,0
216,4309,1,-984,0,0,1,0,0,0,0
217,1968,0,-559,0,1,1,0,0,0,1
218,1956,0,-1216,0,0,0,0,0,0,1
219,2294,0,-590,0,1,1,0,0,0,0
220,4883,1,-995,0,0,0,0,0,0,0
221,1766,2,-1412,0,0,0,0,0,0,1
222,760,0,-954,0,0,1,0,0,0,1
223,1695,2,-1467,0,0,0,0,0,0,1
224,797,1,-862,0,1,0,0,0,0,1
225,1694,1,-485,0,1,0,0,0,0,1
226,1121,0,-112,0,0,0,0,0,0,1
227,2021,0,-376,0,1,0,0,0,0,1
228,268,1,-97,0,0,1,0,0,0,1
229,2207,0,-872,0,1,0,0,0,0,0
230,2230,0,-333,0,0,1,0,0,0,0
231,2797,0,-1429,0,0,0,0,0,0,0
232,1350,2,-1103,0,0,0,0,0,0,1
233,4183,2,-486,0,0,0,0,0,0,0
234,2329,1,-1092,0,1,1,0,0,0,0
235,4552,2,-930,0,1,0,0,0,0,0
236,2420,0,-633,0,1,1,0,0,0,0
237,2552,2,-477,0,1,0,0,0,0,0
238,947,1,-552,0,0,1,0,0,0,1
239,1831,0,-292,0,1,1,0,0,0,1
240,3670,0,-1156,0,1,0,0,0,0,0
241,4012,1,-613,0,0,0,0,0,0,0
242,1751,2,-384,0,0,0,0,0,0,1
243,1312,1,-424,0,0,1,0,0,0,1
244,2169,2,-1079,0,1,1,0,0,0,0
245,3883,2,-465,0,0,1,0,0,0,0
246,2379,1,-95,0,0,1,0,0,0,0
247,389,2,-516,0,0,1,0,0,0,1
248,1529,2,-1409,0,0,0,0,0,0,1
249,353,0,-36,0,1,0,0,0,0,1
250,560,0,-599,0,0,0,0,0,0,1
251,3250,1,-1287,0,0,1,0,0,0,0
252,2099,2,-138,0,0,1,0,0,0,1
253,1449,0,-1229,0,1,1,0,0,0,1
254,2605,0,-774,0,1,1,0,0,0,0
255,4893,1,-1487,0,1,1,0,0,0,0
256,3815,0,-214,0,1,0,0,0,0,0
257,317,0,-128,0,0,0,0,0,0,1
258,739,2,-826,0,0,1,0,0,0,1
259,2818,2,-1465,0,0,0,0,0,0,0
260,3293,2,-1158,0,1,0,0,0,0,0
261,3741,2,-18,0,1,0,0,0,0,0
262,1334,2,-372,0,1,0,0,0,0,1
263,392,2,-1173,0,1,1,0,0,0,1
264,3804,2,-1022,0,1,1,0,0,0,0
265,2195,2,-870,0,1,0,0,0,0,0
266,381,0,-953,0,1,0,0,0,0,1
267,926,0,-210,0,1,0,0,0,0,1
268,338,2,-181,0,0,1,0,0,0,1
269,4973,1,-1458,0,1,1,0,0,0,0
270,1867,2,-1033,0,0,1,0,0,0,1
271,4528,2,-918,0,0,1,0,0,0,0
272,398,0,-1037,0,0,0,0,0,0,1
273,472,2,-524,0,0,0,0,0,0,1
274,899,2,-1337,0,1,1,0,0,0,1
275,4763,0,-614,0,1,1,0,0,0,0
276,4033,2,-626,0,1,0,0,0,0,0
277,1842,0,-945,0,1,1,0,0,0,1
278,3668,0,-447,0,0,1,0,0,0,0
279,1697,1,-770,0,1,1,0,0,0,1
280,177,0,-187,0,0,0,0,0,0,1
281,4609,0,-727,0,1,1,0,0,0,0
282,2060,1,-630,0,0,1,0,0,0,1
283,4930,2,-162,0,0,0,0,0,0,0
284,1490,1,-178,0,1,0,0,0,0,1
285,3386,1,-358,0,1,0,0,0,0,0
286,2940,1,-691,0,0,1,0,0,0,0
287,1898,1,-255,0,1,1,0,0,0,1
288,4824,0,-582,0,0,1,0,0,0,0
289,2380,0,-531,0,1,0,0,0,0,0
290,2655,1,-988,0,0,0,0,0,0,0
291,4471,2,-857,0,1,1,0,0,0,0
292,1557,1,-1145,0,0,0,0,0,0,1
293,3241,0,-1256,0,0,0,0,0,0,0
294,3609,1,-174,0,1,0,0,0,0,0
295,4537,1,-845,0,0,1,0,0,0,0
296,128,2,-485,0,0,1,0,0,0,1
297,2788,1,-225,0,0,0,0,0,0,0
298,2025,1,-1164,0,0,0,0,0,0,1
299,4629,0,-265,0,1,0,0,0,0,0
300,3400,2,-969,0,0,0,0,0,0,0
301,4113,2,-563,0,1,0,0,0,0,0
302,3560,1,-511,0,0,1,0,0,0,0
303,1367,0,-1227,0,0,0,0,0,0,1
304,2975,2,-941,0,0,1,0,0,0,0
305,288,2,-543,0,1,0,0,0,0,1
306,3148,0,-472,0,0,1,0,0,0,0
307,2237,0,-405,0,1,0,0,0,0,0
308,711,1,-1465,0,0,1,0,0,0,1
309,3356,0,-568,0,0,0,0,0,0,0
310,163,1,-523,0,1,0,0,0,0,1
311,811,2,-388,0,1,0,0,0,0,1
312,3252,0,-1109,0,0,1,0,0,0,0
313,605,2,-1071,0,0,0,0,0,0,1
314,2108,0,-677,0,1,1,0,0,0,1
315,2244,1,-504,0,0,1,0,0,0,0
316,3342,1,-658,0,0,0,0,0,0,0
317,758,2,-619,0,0,0,0,0,0,1
318,2506,0,-321,0,0,0,0,0,0,0
319,370,2,-1136,0,1,1,0,0,0,1
320,58,1,-627,0,0,1,0,0,0,1
321,4749,0,-27,0,1,0,0,0,0,0
322,320,0,-85,0,0,0,0,0,0,1
323,193,0,-911,0,1,0,0,0,0,1
324,4663,2,-827,0,0,0,0,0,0,0
325,1194,0,-593,0,1,1,0,0,0,1
326,3740,1,-437,0,0,1,0,0,0,0
327,3886,1,-397,0,0,1,0,0,0,0
328,884,0,-1442,0,1,1,0,0,0,1
329,1989,2,-595,0,0,1,0,0,0,1
330,802,1,-955,0,0,0,0,0,0,1
331,378,0,-936,0,1,1,0,0,0,1
332,795,0,-1203,0,1,1,0,0,0,1
333,956,1,-1445,0,1,1,0,0,0,1
334,3576,2,-1210,0,0,1,0,0,0,0
335,4795,0,-1173,0,0,1,0,0,0,0
336,758,1,-650,0,0,1,0,0,0,1
337,3430,0,-1198,0,1,1,0,0,0,0
338,3924,1,-1081,0,1,1,0,0,0,0
339,576,0,-63,0,1,0,0,0,0,1
340,416,1,-78,0,1,0,0,0,0,1
341,1285,0,-59,0,0,1,0,0,0,1
342,4735,2,-1025,0,0,0,0,0,0,0
343,1601,2,-1441,0,0,0,0,0,0,1
344,3657,2,-348,0,0,0,0,0,0,0
345,1197,1,-1007,0,1,0,0,0,0,1
346,1311,1,-477,0,1,0,0,0,0,1
347,3968,2,-1245,0,1,1,0,0,0,0
348,4193,0,-706,0,0,1,0,0,0,0
349,151,2,-23,0,1,0,0,0,0,1
350,2863,1,-532,0,0,0,0,0,0,0
351,2413,2,-1086,0,1,1,0,0,0,0
352,2100,2,-315,0,0,0,0,0,0,1
353,1430,0,-1376,0,1,0,0,0,0,1
354,2341,1,-1485,0,1,0,0,0,0,0
355,3379,1,-187,0,0,1,0,0,0,0
356,4895,1,-635,0,1,0,0,0,0,0
357,4969,1,-1214,0,1,1,0,0,0,0
358,1336,2,-669,0,0,0,0,0,0,1
359,1318,2,-217,0,0,1,0,0,0,1
360,4340,1,-791,0,0,1,0,0,0,0
361,1664,1,-705,0,1,0,0,0,0,1
362,2245,2,-416,0,1,0,0,0,0,0
363,888,1,-974,0,1,1,0,0,0,1
364,4813,2,-1078,0,0,1,0,0,0,0
365,578,0,-103,0,0,0,0,0,0,1
366,2484,1,-136,0,0,1,0,0,0,0
367,2506,2,-804,0,0,1,0,0,0,0
368,1403,0,-98,0,0,0,0,0,0,1
369,1779,0,-86,0,0,0,0,0,0,1
370,2403,1,-615,0,0,0,0,0,0,0
371,1807,0,-1057,0,1,0,0,0,0,1
372,4141,2,-1148,0,1,1,0,0,0,0
373,3589,0,-956,0,1,1,0,0,0,0
374,4903,1,-207,0,1,1,0,0,0,0
375,677,0,-234,0,1,0,0,0,0,1
376,1729,1,-614,0,0,0,0,0,0,1
377,69,1,-759,0,1,1,0,0,0,1
378,4827,1,-1225,0,1,1,0,0,0,0
379,4391,0,-397,0,0,1,0,0,0,0
380,2789,0,-712,0,1,1,0,0,0,0
381,488,1,-953,0,0,0,0,0,0,1
382,4370,0,-872,0,0,0,0,0,0,0
383,4259,2,-211,0,0,0,0,0,0,0
384,4203,1,-925,0,0,0,0,0,0,0
385,2212,2,-1082,0,0,0,0,0,0,0
386,1348,2,-196,0,0,0,0,0,0,1
387,495,0,-1074,0,0,0,0,0,0,1
388,2167,1,-407,0,1,1,0,0,0,0
389,1891,0,-590,0,1,0,0,0,0,1
390,2925,0,-1234,0,0,0,0,0,0,0
391,2031,1,-27,0,1,1,0,0,0,1
392,2099,2,-866,0,1,0,0,0,0,1
393,1488,1,-197,0,0,0,0,0,0,1
394,3391,2,-277,0,1,0,0,0,0,0
395,3013,0,-1442,0,1,0,0,0,0,0
396,4063,1,-910,0,1,0,0,0,0,0
397,2103,2,-152,0,0,0,0,0,0,1
398,1842,1,-451,0,1,1,0,0,0,1
399,4152,0,-1474,0,0,1,0,0,0,0
400,3495,2,-450,0,0,0,0,0,0,0
401,2909,0,-724,0,0,0,0,0,0,0
402,2791,1,-1377,0,1,1,0,0,0,0
403,2338,1,-89,0,0,0,0,0,0,0
404,4388,1,-555,0,0,1,0,0,0,0
405,2735,1,-881,0,1,0,0,0,0,0
406,4645,0,-674,0,1,1,0,0,0,0
407,2594,2,-1463,0,1,1,0,0,0,0
408,3873,2,-901,0,1,0,0,0,0,0
409,3965,0,-756,0,0,1,0,0,0,0
410,3770,1,-1448,0,0,1,0,0,0,0
411,3509,0,-928,0,1,1,0,0,0,0
412,4377,2,-1485,0,1,0,0,0,0,0
413,167,0,-302,0,1,1,0,0,0,1
414,3890,1,-1340,0,1,1,0,0,0,0
415,4635,1,-297,0,0,1,0,0,0,0
416,4892,1,-1151,0,1,0,0,0,0,0
417,2162,2,-985,0,1,1,0,0,0,0
418,4795,2,-110,0,1,1,0,0,0,0
419,4999,0,-1107,0,0,0,0,0,0,0
420,175,0,-1200,0,1,0,0,0,0,1
421,3530,2,-398,0,0,0,0,0,0,0
422,2731,0,-224,0,0,1,0,0,0,0
423,3123,1,-47,0,1,0,0,0,0,0
424,2706,2,-590,0,1,1,0,0,0,0
425,1707,2,-875,0,0,0,0,0,0,1
426,4653,1,-700,0,0,0,0,0,0,0
427,4582,0,-996,0,1,1,0,0,0,0
428,2295,0,-1390,0,1,1,0,0,0,0
429,320,0,-1322,0,0,1,0,0,0,1
430,2040,2,-367,0,0,1,0,0,0,1
431,1369,0,-789,0,0,1,0,0,0,1
432,490,2,-1352,0,1,0,0,0,0,1
433,3691,0,-338,0,1,1,0,0,0,0
434,3344,2,-147,0,1,0,0,0,0,0
435,4475,0,-997,0,0,1,0,0,0,0
436,1415,0,-160,0,0,1,0,0,0,1
437,3098,2,-38,0,1,0,0,0,0,0
438,1453,1,-1422,0,0,0,0,0,0,1
439,743,1,-310,0,1,1,0,0,0,1
440,2974,0,-92,0,0,1,0,0,0,0
441,3200,1,-1356,0,0,0,0,0,0,0
442,1055,1,-878,0,0,1,0,0,0,1
443,4615,0,-1192,0,0,0,0,0,0,0
444,4993,2,-671,0,0,0,0,0,0,0
445,4050,1,-76,0,1,0,0,0,0,0
446,1892,0,-1201,0,1,0,0,0,0,1
447,2507,1,-328,0,1,1,0,0,0,0
448,934,0,-1138,0,0,0,0,0,0,1
449,1889,2,-851,0,1,1,0,0,0,1
450,1746,0,-407,0,1,0,0,0,0,1
451,2547,2,-362,0,1,1,0,0,0,0
452,3398,1,-1486,0,0,0,0,0,0,0
453,4924,2,-507,0,0,0,0,0,0,0
454,3512,1,-75,0,0,0,0,0,0,0
455,4408,0,-114,0,1,0,0,0,0,0
456,3704,1,-549,0,0,0,0,0,0,0
457,2985,1,-316,0,1,0,0,0,0,0
458,3338,0,-1193,0,1,0,0,0,0,0
459,3389,1,-914,0,0,1,0,0,0,0
460,2073,0,-889,0,0,1,0,0,0,1
461,2436,1,-1119,0,1,0,0,0,0,0
462,4236,2,-193,0,0,0,0,0,0,0
463,4234,1,-101,0,0,0,0,0,0,0
464,1661,0,-1006,0,0,0,0,0,0,1
465,4326,0,-967,0,1,0,0,0,0,0
466,3463,0,-357,0,1,1,0,0,0,0
467,2001,2,-1200,0,1,1,0,0,0,1
468,3783,1,-1437,0,0,0,0,0,0,0
469,540,1,-139,0,0,0,0,0,0,1
470,2043,0,-1204,0,1,0,0,0,0,1
471,2141,1,-778,0,1,1,0,0,0,0
472,3100,0,-286,0,0,1,0,0,0,0
473,598,0,-296,0,0,0,0,0,0,1
474,1699,2,-891,0,0,1,0,0,0,1
475,2821,0,-1348,0,1,1,0,0,0,0
476,3946,1,-242,0,0,0,0,0,0,0
477,3146,0,-359,0,0,0,0,0,0,0
478,865,1,-1381,0,0,0,0,0,0,1
479,1901,1,-1374,0,1,1,0,0,0,1
480,4447,1,-1199,0,0,1,0,0,0,0
481,3558,2,-998,0,1,1,0,0,0,0
482,3393,1,-1029,0,0,1,0,0,0,0
483,3127,0,-1424,0,0,1,0,0,0,0
484,210,0,-863,0,0,0,0,0,0,1
485,4129,0,-236,0,0,0,0,0,0,0
486,3779,0,-1447,0,0,0,0,0,0,0
487,796,2,-1166,0,0,1,0,0,0,1
488,4200,1,-1247,0,1,1,0,0,0,0
489,4409,0,-1113,0,1,1,0,0,0,0
490,1386,2,-716,0,0,1,0,0,0,1
491,3401,1,-336,0,0,1,0,0,0,0
492,2855,1,-1389,0,0,0,0,0,0,0
493,3486,1,-1339,0,1,1,0,0,0,0
494,2077,1,-246,0,0,0,0,0,0,1
495,4944,1,-603,0,1,1,0,0,0,0
496,4176,1,-1118,0,1,0,0,0,0,0
497,822,2,-1200,0,0,0,0,0,0,1
498,1766,0,-10,0,0,1,0,0,0,1
499,493,1,-1372,0,1,1,0,0,0,1
500,1547,1,-1033,0,0,0,0,0,0,1
501,2807,1,-1003,0,1,1,0,0,0,0
502,509,2,-947,0,0,1,0,0,0,1
503,1257,2,-127,0,0,1,0,0,0,1
504,2656,0,-44,0,1,1,0,0,0,0
505,1225,0,-752,0,1,1,0,0,0,1
506,4255,0,-974,0,1,1,0,0,0,0
507,4542,2,-599,0,0,0,0,0,0,0
508,1546,1,-66,0,1,1,0,0,0,1
509,2931,1,-261,0,0,1,0,0,0,0
510,4511,1,-239,0,0,0,0,0,0,0
511,4931,1,-137,0,0,0,0,0,0,0
512,184,0,-646,0,1,0,0,0,0,1
513,152,1,-944,0,1,0,0,0,0,1
514,2155,0,-634,0,1,0,0,0,0,0
515,3072,1,-1388,0,0,1,0,0,0,0
516,1645,0,-704,0,0,1,0,0,0,1
517,4349,2,-1196,0,1,1,0,0,0,0
518,1113,1,-1172,0,1,1,0,0,0,1
519,2918,1,-180,0,1,1,0,0,0,0
520,1385,0,-845,0,1,0,0,0,0,1
521,4635,1,-751,0,1,0,0,0,0,0
522,4878,2,-1344,0,1,1,0,0,0,0
523,934,0,-945,0,1,0,0,0,0,1
524,3411,2,-1455,0,0,1,0,0,0,0
525,3801,2,-1211,0,0,0,0,0,0,0
526,4086,0,-141,0,0,0,0,0,0,0
527,576,1,-1414,0,1,0,0,0,0,1
528,281,2,-452,0,0,1,0,0,0,1
529,4881,2,-967,0,1,0,0,0,0,0
530,3220,2,-267,0,0,1,0,0,0,0
531,4481,0,-1102,0,1,1,0,0,0,0
532,2438,0,-809,0,0,1,0,0,0,0
533,3572,1,-1127,0,1,1,0,0,0,0
534,333,1,-953,0,0,1,0,0,0,1
535,2500,2,-579,0,0,1,0,0,0,0
536,3338,1,-881,0,0,0,0,0,0,0
537,4667,1,-1367,0,1,1,0,0,0,0
538,4093,0,-1253,0,0,1,0,0,0,0
539,699,0,-571,0,1,0,0,0,0,1
540,3915,1,-186,0,0,1,0,0,0,0
541,1009,0,-205,0,0,0,0,0,0,1
542,4652,1,-751,0,0,1,0,0,0,0
543,4694,0,-1442,0,0,0,0,0,0,0
